userId,recommended_item_ids_in_db,gt,number_of_hits,original_recommendations
3423,"[1270, 2716, 1198, 1197, 2797, 2005, 2174, 3033, 2161, 2918]","[1191, 2692, 3740, 2751, 2542, 3526, 1876, 611, 2759, 2021, 2371, 2301, 2580, 2985, 3868, 1270, 1393, 2311, 1732, 2150, 2387, 3394, 45, 780, 21, 527, 409, 223, 920, 3616, 3706, 2372, 2496, 2915, 3825, 3489, 1663, 442, 1196, 2471, 2194, 1831, 1875, 1641, 2081, 3623, 1702, 3479, 1282, 2571, 2413]",1,"['Back to the Future (1985)', 'Ghostbusters (1984)', 'Raiders of the Lost Ark (1981)', 'The Princess Bride (1987)', 'Big (1988)', 'The Goonies (1985)', 'Beetlejuice (1988)', 'Spaceballs (1987)', 'The NeverEnding Story (1984)', ""Ferris Bueller's Day Off (1986)"", 'The Terminator (1984)', 'The Blues Brothers (1980)', 'E.T. the Extra-Terrestrial (1982)', 'The Karate Kid (1984)', 'The Lost Boys (1987)', 'SpaceCamp (1986)', 'The Great Outdoors (1988)', 'The Secret of My Success (1987)', 'The Last Starfighter (1984)', 'Adventures in Babysitting (1987)']"
4130,"[2005, 1270, 1097, 1197, 1259, 2161, 1967, 2140, 541, 1258]","[3082, 1909, 3578, 3251, 1573, 1953, 1385, 227, 2409, 10, 1610, 3698, 2471, 1552, 1210, 1233, 292, 1252, 2524, 3197, 3257, 1372, 2311, 2763, 2640, 924, 2376, 858, 1240, 2427, 1590, 3638, 2641, 1527]",0,"['The Goonies (1985)', 'Back to the Future (1985)', 'E.T. the Extra-Terrestrial (1982)', 'The Princess Bride (1987)', 'Stand by Me (1986)', 'The NeverEnding Story (1984)', 'Labyrinth (1986)', 'The Dark Crystal (1982)', 'Blade Runner (1982)', 'The Shining (1980)', 'Raiders of the Lost Ark (1981)', 'The Empire Strikes Back (1980)', 'The Breakfast Club (1985)', ""Ferris Bueller's Day Off (1986)"", 'The Karate Kid (1984)', 'Ghostbusters (1984)', 'The Outsiders (1983)', 'The Color Purple (1985)', 'The Fly (1986)', 'The Lost Boys (1987)']"
3003,"[260, 1198, 541, 1240, 1291, 1270, 480, 1387, 1097, 1262]","[1224, 3175, 1584, 2657, 1259, 2105, 1396, 2006, 2096, 2140, 1214, 1275, 1552, 3148, 1580, 2470, 110]",0,"['Star Wars: Episode IV - A New Hope (1977)', 'Raiders of the Lost Ark (1981)', 'Blade Runner (1982)', 'The Empire Strikes Back (1980)', 'The Terminator (1984)', 'Indiana Jones and the Last Crusade (1989)', 'Back to the Future (1985)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Jaws (1975)', 'E.T. the Extra-Terrestrial (1982)', 'The Great Escape (1963)', 'Planet of the Apes (1968)', 'The Bridge on the River Kwai (1957)', 'The Day the Earth Stood Still (1951)', 'The Guns of Navarone (1961)', 'Forbidden Planet (1956)', 'The Dirty Dozen (1967)', 'The Andromeda Strain (1971)', 'The African Queen (1951)']"
322,"[1198, 1196, 480, 110, 1197, 589, 318, 1270, 1291, 1527]","[1196, 912, 356, 1198, 1307, 1948]",2,"['Raiders of the Lost Ark (1981)', 'The Lord of the Rings: The Fellowship of the Ring (2001)', 'The Matrix (1999)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Jurassic Park (1993)', 'Braveheart (1995)', 'The Princess Bride (1987)', 'Terminator 2: Judgment Day (1991)', 'The Shawshank Redemption (1994)', 'Back to the Future (1985)', 'The Dark Knight (2008)', 'Indiana Jones and the Last Crusade (1989)', 'The Fifth Element (1997)', 'Gladiator (2000)', 'The Terminator (1984)', 'The Lion King (1994)', 'Die Hard (1988)', 'The Matrix Reloaded (2003)', 'The Fugitive (1993)', 'Star Wars: Episode VI - Return of the Jedi (1983)']"
5342,"[593, 589, 1258, 1036, 480, 1997, 296, 1387, 1347, 110]","[34, 3527, 2424, 1873, 1012, 1610, 1270, 1201, 2028, 3508, 934, 1240, 260, 356, 3101, 529, 610, 940, 1127, 266, 1]",0,"['The Silence of the Lambs (1991)', 'Terminator 2: Judgment Day (1991)', 'The Shining (1980)', 'Die Hard (1988)', 'Jurassic Park (1993)', 'The Exorcist (1973)', 'Pulp Fiction (1994)', 'The Matrix (1999)', 'Jaws (1975)', 'A Nightmare on Elm Street (1984)', 'Braveheart (1995)', 'The Terminator (1984)', 'The Sixth Sense (1999)', 'Aliens (1986)', 'The Blair Witch Project (1999)', 'The Fugitive (1993)', 'The Thing (1982)', 'The Godfather (1972)', 'The Lost Boys (1987)', 'The Hunt for Red October (1990)']"
1082,"[1721, 457, 3668, 101, 1393, 380, 3257, 1556, 2006, 1416]","[105, 1619, 434, 3105, 3527, 2021, 1198, 509, 590, 1240, 3448]",0,"['Titanic (1997)', 'The Fugitive (1993)', 'Romeo + Juliet (1996)', 'The Rock (1996)', 'Jerry Maguire (1996)', 'True Lies (1994)', 'Moulin Rouge! (2001)', 'The Bodyguard (1992)', 'Speed 2: Cruise Control (1997)', 'The Mask of Zorro (1998)', 'Evita (1996)', 'The Saint (1997)', 'The English Patient (1996)', 'Face/Off (1997)', 'The Phantom of the Opera (2004)', 'Crimson Tide (1995)', 'The Bridges of Madison County (1995)', 'The Bodyguard (1992)', 'The Mask (1994)', 'The Truman Show (1998)']"
3177,"[356, 296, 318, 1704, 1682, 2858, 3147, 1732, 2762, 608]","[2712, 3819, 875, 236, 1900, 253, 593]",0,"['Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'American Beauty (1999)', 'The Green Mile (1999)', 'The Big Lebowski (1998)', 'The Sixth Sense (1999)', 'Fargo (1996)', 'The Usual Suspects (1995)', 'The Silence of the Lambs (1991)', 'Groundhog Day (1993)', 'The Fugitive (1993)', 'As Good as It Gets (1997)', 'The Mask (1994)', 'Jerry Maguire (1996)', 'The Birdcage (1996)', 'Shakespeare in Love (1998)', 'Rushmore (1998)']"
236,"[356, 296, 1, 318, 1213, 364, 1732, 527, 595, 608]","[1291, 1127, 589, 3363, 318, 1748, 1193, 2236, 1200, 3703, 1198]",1,"['Forrest Gump (1994)', 'Pulp Fiction (1994)', 'Toy Story (1995)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Lion King (1994)', 'The Big Lebowski (1998)', ""Schindler's List (1993)"", 'Beauty and the Beast (1991)', 'Fargo (1996)', 'The Godfather (1972)', 'Aladdin (1992)', 'The Truman Show (1998)', 'The Silence of the Lambs (1991)', 'The Nightmare Before Christmas (1993)', 'Groundhog Day (1993)', 'The Shining (1980)', 'The Little Mermaid (1989)', 'The Graduate (1967)', 'Monty Python and the Holy Grail (1975)']"
3334,"[589, 780, 165, 377, 380, 457, 1580, 318, 356, 296]","[3259, 2028, 3147, 235, 459, 7, 3100, 2167]",0,"['Terminator 2: Judgment Day (1991)', 'Independence Day (1996)', 'The Matrix (1999)', 'Die Hard with a Vengeance (1995)', 'Speed (1994)', 'True Lies (1994)', 'The Fugitive (1993)', 'Men in Black (1997)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Lion King (1994)', 'Braveheart (1995)', 'Apollo 13 (1995)', 'The Usual Suspects (1995)', 'Se7en (1995)', 'Heat (1995)', 'The Truman Show (1998)', 'The Sixth Sense (1999)', 'Fight Club (1999)']"
3943,"[356, 1197, 1307, 3448, 1246, 1968, 3844, 1958, 1961, 2739]","[62, 2384, 1265, 1393, 1, 52, 1210, 1569]",0,"['Forrest Gump (1994)', 'The Princess Bride (1987)', 'When Harry Met Sally... (1989)', 'Good Morning, Vietnam (1987)', 'Dead Poets Society (1989)', 'The Breakfast Club (1985)', 'Steel Magnolias (1989)', 'An Officer and a Gentleman (1982)', 'Terms of Endearment (1983)', 'Rain Man (1988)', 'The Color Purple (1985)', 'Platoon (1986)', 'Born on the Fourth of July (1989)', 'A League of Their Own (1992)', 'The Accidental Tourist (1988)', 'Out of Africa (1985)', 'The Killing Fields (1984)', 'Broadcast News (1987)', 'The Fisher King (1991)', 'The English Patient (1996)']"
1179,"[1208, 1198, 541, 1262, 260, 1258, 1240, 1206, 1222, 1263]","[2944, 1429, 3932, 1288, 2640, 969, 1356, 924, 2716, 3702, 951, 223, 2021, 1221, 3107, 2455, 2947, 2349, 3462, 2495, 588, 2628, 1238, 32, 1408, 780, 3200, 2571, 1270, 2989, 50, 1028, 2993, 3175, 1573]",0,"['Apocalypse Now (1979)', 'Raiders of the Lost Ark (1981)', 'Blade Runner (1982)', 'The Great Escape (1963)', 'Star Wars: Episode IV - A New Hope (1977)', 'The Empire Strikes Back (1980)', 'The Shining (1980)', 'The Terminator (1984)', 'A Clockwork Orange (1971)', 'Full Metal Jacket (1987)', 'The Deer Hunter (1978)', 'The Godfather (1972)', 'The Godfather: Part II (1974)', 'Rocky (1976)', 'Jaws (1975)', 'Alien (1979)', 'The Exorcist (1973)', 'The French Connection (1971)', 'The Dirty Dozen (1967)', 'The Bridge on the River Kwai (1957)']"
5663,"[296, 593, 480, 2762, 1213, 1407, 1036, 457, 1258, 110]","[2906, 3053, 2396, 1220, 3499, 329, 3703, 6, 1918, 2836, 253, 2279, 1848, 1912, 457, 3082, 1882, 2498, 733, 2918, 1376, 1242, 1394, 2771, 1717]",1,"['Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'Jurassic Park (1993)', 'The Sixth Sense (1999)', 'Goodfellas (1990)', 'Scream (1996)', 'Die Hard (1988)', 'The Matrix (1999)', 'The Fugitive (1993)', 'The Shining (1980)', 'Braveheart (1995)', 'The Blair Witch Project (1999)', 'Fargo (1996)', 'Terminator 2: Judgment Day (1991)', 'American Beauty (1999)', 'The Exorcist (1973)', 'The Shawshank Redemption (1994)', 'Speed (1994)', 'The Green Mile (1999)', 'Fight Club (1999)']"
311,"[296, 318, 2959, 1213, 110, 593, 589, 1487, 50, 2028]","[1968, 1544]",0,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Matrix (1999)', 'Goodfellas (1990)', 'Braveheart (1995)', 'The Silence of the Lambs (1991)', 'Terminator 2: Judgment Day (1991)', 'Se7en (1995)', 'The Usual Suspects (1995)', 'Saving Private Ryan (1998)', 'The Fugitive (1993)', 'Heat (1995)', 'The Green Mile (1999)', 'L.A. Confidential (1997)', 'The Sixth Sense (1999)', 'Reservoir Dogs (1992)', 'The Truman Show (1998)', 'American History X (1998)', 'The Lion King (1994)']"
2880,"[2791, 1270, 2716, 1197, 2918, 3868, 1265, 1580, 3253, 1517]","[1376, 1092, 2282, 2918, 3070, 3266, 1294, 3549, 1259, 112, 1285, 3675, 1148, 3521, 3067, 2005, 434, 2009, 3253, 2858, 1199, 357, 1240, 1196, 2413, 3889, 2174, 2791, 3882, 1217, 3396, 1947, 1374, 3671, 3448, 3703, 1354, 527, 52, 908, 924]",3,"['Airplane! (1980)', 'Back to the Future (1985)', 'Ghostbusters (1984)', 'The Princess Bride (1987)', ""Ferris Bueller's Day Off (1986)"", 'The Naked Gun: From the Files of Police Squad! (1988)', 'Groundhog Day (1993)', 'Men in Black (1997)', ""Wayne's World (1992)"", 'The Mask (1994)', 'Austin Powers: International Man of Mystery (1997)', 'Spaceballs (1987)', 'The Fifth Element (1997)', 'Galaxy Quest (1999)', 'The Truman Show (1998)', 'Big (1988)', 'The Wedding Singer (1998)', 'The Blues Brothers (1980)', 'Beetlejuice (1988)', 'The Terminator (1984)']"
3086,"[2671, 1393, 357, 539, 1183, 17, 1784, 1777, 110, 1721]","[2996, 2333, 3078, 2058, 2355, 2433, 1748, 2599, 3785, 1923, 1704, 3301, 3285, 1835, 1721]",1,"['Notting Hill (1999)', 'Jerry Maguire (1996)', 'Four Weddings and a Funeral (1994)', 'Sleepless in Seattle (1993)', 'The English Patient (1996)', 'Sense and Sensibility (1995)', 'As Good as It Gets (1997)', 'The Wedding Singer (1998)', 'Braveheart (1995)', 'Titanic (1997)', ""My Best Friend's Wedding (1997)"", 'The Truman Show (1998)', 'The Shawshank Redemption (1994)', 'Good Will Hunting (1997)', 'The Green Mile (1999)', 'American Beauty (1999)', 'The Talented Mr. Ripley (1999)', 'Shakespeare in Love (1998)', 'Rob Roy (1995)', 'The Insider (1999)']"
4862,"[541, 1240, 2668, 1206, 1199, 1200, 2664, 1258, 2916, 3698]","[3527, 2916, 1387, 1912, 592, 2529, 1610, 1218, 2872, 3751, 3703, 2366, 2028, 2396, 377, 1275]",1,"['Blade Runner (1982)', 'The Terminator (1984)', 'The Thing (1982)', 'A Clockwork Orange (1971)', 'The Fly (1986)', 'Brazil (1985)', 'Aliens (1986)', 'Invasion of the Body Snatchers (1978)', 'The Matrix (1999)', 'The Shining (1980)', 'Total Recall (1990)', 'The Fly (1958)', 'The Day the Earth Caught Fire (1961)', 'The Evil Dead (1981)', 'The Running Man (1987)', 'The Andromeda Strain (1971)', 'The Thing from Another World (1951)', 'The Abyss (1989)', 'The Terminator 2: Judgment Day (1991)', 'The Exorcist (1973)']"
3286,"[2918, 1968, 1088, 1307, 1270, 2716, 2248, 3791, 1197, 2797]","[919, 588, 2946, 2406, 2877, 914]",0,"[""Ferris Bueller's Day Off (1986)"", 'The Breakfast Club (1985)', 'Dirty Dancing (1987)', 'When Harry Met Sally... (1989)', 'Back to the Future (1985)', 'Ghostbusters (1984)', 'Say Anything... (1989)', 'Footloose (1984)', 'The Princess Bride (1987)', 'Big (1988)', 'Beetlejuice (1988)', 'Stand by Me (1986)', 'The Goonies (1985)', 'Steel Magnolias (1989)', 'Working Girl (1988)', 'A Fish Called Wanda (1988)', 'The Color Purple (1985)', 'Moonstruck (1987)', 'Dead Poets Society (1989)', 'Rain Man (1988)']"
4226,"[1721, 1291, 356, 318, 597, 364, 39, 457, 539, 110]","[2761, 2683, 837]",0,"['Titanic (1997)', 'Indiana Jones and the Last Crusade (1989)', 'Forrest Gump (1994)', 'The Mask (1994)', 'The Shawshank Redemption (1994)', 'The Princess Diaries (2001)', 'The Mummy (1999)', 'Pretty Woman (1990)', 'The Lion King (1994)', 'Clueless (1995)', 'The Fugitive (1993)', 'Sleepless in Seattle (1993)', 'The Matrix (1999)', 'Braveheart (1995)', 'The Wedding Singer (1998)', 'The Green Mile (1999)', 'Mrs. Doubtfire (1993)', 'The Truman Show (1998)', 'The Fifth Element (1997)', 'Notting Hill (1999)']"
1598,"[318, 296, 858, 2959, 1198, 589, 1036, 480, 110, 1213]","[426, 2160, 1320, 3527, 3624, 3917, 3070, 196, 2858, 3918, 3617, 3354, 541, 3923, 3745, 32, 2054, 1019, 2456, 2140, 2641, 1590, 2012, 3513, 3515, 1617, 968, 1206, 1779, 1097]",0,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Godfather (1972)', 'Fight Club (1999)', 'The Dark Knight (2008)', 'Raiders of the Lost Ark (1981)', 'Terminator 2: Judgment Day (1991)', 'Die Hard (1988)', 'The Matrix (1999)', 'Jurassic Park (1993)', 'Braveheart (1995)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'The Empire Strikes Back (1980)', 'Back to the Future (1985)', 'The Terminator (1984)', 'Rocky (1976)', 'Blade Runner (1982)', 'The Princess Bride (1987)', 'The Fugitive (1993)']"
2266,"[527, 296, 318, 356, 50, 110, 1487, 608, 1183, 1704]","[2333, 350, 3358, 3252, 3155, 1721, 1249, 2996, 2762, 1619, 1266]",0,"[""Schindler's List (1993)"", 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Usual Suspects (1995)', 'Braveheart (1995)', 'Se7en (1995)', 'Fargo (1996)', 'The English Patient (1996)', 'Good Will Hunting (1997)', 'L.A. Confidential (1997)', 'Life is Beautiful (1997)', 'American History X (1998)', 'The Truman Show (1998)', 'The Thin Red Line (1998)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'Fight Club (1999)', 'The Green Mile (1999)', 'Magnolia (1999)']"
3688,"[296, 318, 356, 1213, 858, 1732, 608, 2858, 1682, 1968]","[3608, 1580, 32, 2712, 2018, 2699, 1089, 1302, 1267, 2324, 296, 913, 589, 2302, 1035, 1496, 1674, 3098, 2770, 1258, 3002, 2329, 527, 2526, 2087, 1250, 1293, 3618, 1077, 3095, 1259]",1,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Goodfellas (1990)', 'The Godfather (1972)', 'The Big Lebowski (1998)', 'Fargo (1996)', 'American Beauty (1999)', 'The Truman Show (1998)', 'The Breakfast Club (1985)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', 'Clerks (1994)', 'Annie Hall (1977)', 'The Graduate (1967)', 'Airplane! (1980)', 'The Blues Brothers (1980)', 'Caddyshack (1980)', 'The Royal Tenenbaums (2001)', 'Eternal Sunshine of the Spotless Mind (2004)']"
4874,"[2959, 50, 2858, 1487, 318, 1213, 1089, 6, 608, 1732]","[3741, 2692, 290, 1234, 910, 3362, 1084]",0,"['Fight Club (1999)', 'The Usual Suspects (1995)', 'American Beauty (1999)', 'Se7en (1995)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'Reservoir Dogs (1992)', 'Heat (1995)', 'Fargo (1996)', 'The Big Lebowski (1998)', 'Snatch (2000)', 'Lock, Stock and Two Smoking Barrels (1998)', 'Trainspotting (1996)', 'The Departed (2006)', 'Memento (2000)', 'L.A. Confidential (1997)', 'The Silence of the Lambs (1991)', 'Casino (1995)', 'A Few Good Men (1992)', 'The Truman Show (1998)']"
2552,"[296, 1036, 318, 589, 1213, 2000, 593, 480, 110, 608]","[2145, 1608, 2000, 1307, 3087, 1266, 1092, 1672]",1,"['Pulp Fiction (1994)', 'Die Hard (1988)', 'The Shawshank Redemption (1994)', 'Terminator 2: Judgment Day (1991)', 'Goodfellas (1990)', 'Lethal Weapon (1987)', 'The Silence of the Lambs (1991)', 'Jurassic Park (1993)', 'Braveheart (1995)', 'Fargo (1996)', 'The Matrix (1999)', 'Reservoir Dogs (1992)', 'Speed (1994)', 'The Fugitive (1993)', 'Heat (1995)', 'The Usual Suspects (1995)', 'True Lies (1994)', 'A Few Good Men (1992)', 'The Sixth Sense (1999)', 'Men in Black (1997)']"
1494,"[1270, 1036, 2716, 1197, 2000, 2174, 2005, 1291, 2003, 2797]","[480, 3081, 858, 3477, 1288, 110, 919, 1237, 1183, 1580, 1126, 950, 2948, 1971, 1261, 1269, 3534, 2078, 3918, 1654]",0,"['Back to the Future (1985)', 'Die Hard (1988)', 'Ghostbusters (1984)', 'The Princess Bride (1987)', 'Lethal Weapon (1987)', 'Beetlejuice (1988)', 'The Goonies (1985)', 'Indiana Jones and the Last Crusade (1989)', 'Gremlins (1984)', 'Big (1988)', 'The Terminator (1984)', ""Ferris Bueller's Day Off (1986)"", 'The Lost Boys (1987)', 'The Little Mermaid (1989)', 'The Karate Kid (1984)', 'Jurassic Park (1993)', 'The Mask (1994)', 'The Addams Family (1991)', 'Home Alone (1990)', 'Aladdin (1992)', 'Enjoy watching!']"
2675,"[1197, 2193, 2161, 2140, 1967, 1960, 3740, 2005, 1291, 1270]","[558, 2105, 24, 2916, 2174, 653, 316]",0,"['The Princess Bride (1987)', 'Willow (1988)', 'The NeverEnding Story (1984)', 'The Dark Crystal (1982)', 'Labyrinth (1986)', 'The Last Emperor (1987)', 'Big Trouble in Little China (1986)', 'The Goonies (1985)', 'Indiana Jones and the Last Crusade (1989)', 'Back to the Future (1985)', 'The Princess and the Frog (2009)', 'The Mummy (1999)', 'The Fifth Element (1997)', 'The Mask of Zorro (1998)', 'The Rocketeer (1991)', 'The Little Mermaid (1989)', 'Hook (1991)', 'The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)', 'The Matrix (1999)', 'Terminator 2: Judgment Day (1991)']"
470,"[1035, 1947, 914, 900, 899, 2565, 2941, 2081, 595, 588]","[1032, 2092, 3751, 2628, 1235, 3421, 3287, 3675, 594, 2355, 955]",0,"['The Sound of Music (1965)', 'West Side Story (1961)', 'My Fair Lady (1964)', 'An American in Paris (1951)', ""Singin' in the Rain (1952)"", 'The King and I (1956)', 'Fiddler on the Roof (1971)', 'South Pacific (2001)', 'The Little Mermaid (1989)', 'Beauty and the Beast (1991)', 'Aladdin (1992)', 'The Lion King (1994)', 'Mulan (1998)', 'Toy Story (1995)', 'Shrek (2001)', 'The Princess Bride (1987)', 'The Parent Trap (1998)', 'Matilda (1996)', 'Mrs. Doubtfire (1993)', 'Home Alone (1990)']"
3339,"[356, 318, 296, 1704, 1682, 110, 1393, 1183, 1784, 3147]","[1784, 2716, 2959, 3174, 110, 1256, 3176, 296, 3210, 2858, 2908]",3,"['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'Braveheart (1995)', 'Jerry Maguire (1996)', 'The English Patient (1996)', 'As Good as It Gets (1997)', 'The Green Mile (1999)', 'Shakespeare in Love (1998)', 'American History X (1998)', 'The Sixth Sense (1999)', 'Life Is Beautiful (1997)', 'The Fugitive (1993)', 'The Remains of the Day (1993)', 'Sense and Sensibility (1995)', 'The Usual Suspects (1995)', 'A Few Good Men (1992)', 'The Silence of the Lambs (1991)']"
4547,"[2858, 2762, 2028, 1682, 318, 50, 110, 1487, 457, 296]","[3793, 3623, 3578, 2858, 2712]",1,"['The Matrix (1999)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'Saving Private Ryan (1998)', 'The Truman Show (1998)', 'The Shawshank Redemption (1994)', 'The Usual Suspects (1995)', 'Braveheart (1995)', 'Se7en (1995)', 'The Fugitive (1993)', 'Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', ""Schindler's List (1993)"", 'The Green Mile (1999)', 'The Talented Mr. Ripley (1999)', 'The Insider (1999)', 'The Thin Red Line (1998)', 'The Game (1997)', 'A Few Good Men (1992)', 'The Departed (2006)']"
511,"[527, 356, 1208, 318, 1213, 858, 2028, 296, 1222, 1263]","[2701, 1579, 3639, 1093]",0,"[""Schindler's List (1993)"", 'Forrest Gump (1994)', 'Apocalypse Now (1979)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Godfather (1972)', 'Saving Private Ryan (1998)', 'Pulp Fiction (1994)', 'Full Metal Jacket (1987)', 'The Deer Hunter (1978)', 'Platoon (1986)', 'The Green Mile (1999)', 'The Great Dictator (1940)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'The Graduate (1967)', 'M*A*S*H (1970)', 'The Thin Red Line (1998)', 'The Princess Bride (1987)', 'The Big Lebowski (1998)', 'The Bridge on the River Kwai (1957)']"
3040,"[1580, 1527, 780, 1391, 1676, 1544, 1682, 1517, 3175, 2006]","[589, 1653, 1921, 1320]",0,"['Men in Black (1997)', 'The Fifth Element (1997)', 'Independence Day (1996)', 'Mars Attacks! (1996)', 'Starship Troopers (1997)', 'The Lost World: Jurassic Park (1997)', 'The Truman Show (1998)', 'Austin Powers: International Man of Mystery (1997)', 'Galaxy Quest (1999)', 'The Mask of Zorro (1998)', 'The Rock (1996)', 'Con Air (1997)', 'The X-Files: Fight the Future (1998)', 'Blade (1998)', 'The Fugitive (1993)', 'The Matrix (1999)', 'Liar Liar (1997)', 'The Game (1997)', 'Contact (1997)', 'The Jackal (1997)']"
3287,"[2858, 3147, 2959, 2762, 3160, 2890, 2908, 3176, 3556, 3148]","[3037, 1084, 155]",0,"['American Beauty (1999)', 'The Green Mile (1999)', 'Fight Club (1999)', 'The Sixth Sense (1999)', 'Magnolia (1999)', 'The Insider (1999)', ""Boys Don't Cry (1999)"", 'The Talented Mr. Ripley (1999)', 'The Virgin Suicides (1999)', 'The Cider House Rules (1999)', 'The Straight Story (1999)', 'Being John Malkovich (1999)', 'The End of the Affair (1999)', 'The Hurricane (1999)', 'The Winslow Boy (1999)', 'Sweet and Lowdown (1999)', 'The Limey (1999)', 'The Messenger: The Story of Joan of Arc (1999)', 'The War Zone (1999)', 'The Dreamlife of Angels (1999)']"
1986,"[296, 318, 1089, 1266, 457, 2268, 380, 6, 50, 590]","[1252, 1135]",0,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Reservoir Dogs (1992)', 'Unforgiven (1992)', 'The Fugitive (1993)', 'A Few Good Men (1992)', 'True Lies (1994)', 'Heat (1995)', 'The Usual Suspects (1995)', 'Dances with Wolves (1990)', 'The Sixth Sense (1999)', 'Fargo (1996)', 'Jurassic Park (1993)', 'Braveheart (1995)', 'The Green Mile (1999)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'Casino (1995)', 'The Big Lebowski (1998)', 'Tombstone (1993)']"
4047,"[296, 318, 1089, 1213, 6, 2023, 16, 2268, 50, 2329]","[3175, 3020, 3744, 112, 1097, 552, 589, 2916]",0,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Reservoir Dogs (1992)', 'Goodfellas (1990)', 'Heat (1995)', 'The Godfather: Part III (1990)', 'Casino (1995)', 'A Few Good Men (1992)', 'The Usual Suspects (1995)', 'American History X (1998)', 'Braveheart (1995)', 'Saving Private Ryan (1998)', ""Schindler's List (1993)"", 'Platoon (1986)', 'Full Metal Jacket (1987)', 'Apocalypse Now (1979)', 'The Thin Red Line (1998)', 'Born on the Fourth of July (1989)', 'Black Hawk Down (2001)', 'The Deer Hunter (1978)']"
5339,"[296, 2959, 318, 110, 50, 1213, 593, 1487, 3147, 589]","[3438, 1584, 1917, 1270, 2140, 1525, 1704, 1207, 172, 1376, 3000, 198, 2888, 1954, 260, 353]",0,"['Pulp Fiction (1994)', 'The Matrix (1999)', 'Fight Club (1999)', 'The Shawshank Redemption (1994)', 'Braveheart (1995)', 'The Usual Suspects (1995)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Green Mile (1999)', 'Terminator 2: Judgment Day (1991)', 'The Fugitive (1993)', ""Schindler's List (1993)"", 'The Godfather: Part II (1974)', 'The Departed (2006)', 'Heat (1995)', 'Jurassic Park (1993)', 'The Lion King (1994)', 'Titanic (1997)', 'The Truman Show (1998)']"
32,"[318, 296, 2959, 593, 356, 3147, 457, 480, 2762, 110]","[1617, 32, 3429, 2858]",0,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'The Matrix (1999)', 'The Silence of the Lambs (1991)', 'Forrest Gump (1994)', 'The Green Mile (1999)', 'The Fugitive (1993)', 'Jurassic Park (1993)', 'The Sixth Sense (1999)', 'Braveheart (1995)', 'Titanic (1997)', 'The Truman Show (1998)', 'The Usual Suspects (1995)', 'Good Will Hunting (1997)', 'The Lion King (1994)', 'The Terminator 2: Judgment Day (1991)', 'American Beauty (1999)', 'The Big Lebowski (1998)', 'Dumb and Dumber (1994)']"
5146,"[296, 318, 2959, 593, 1213, 2858, 1487, 50, 1089, 2762]","[1150, 2609, 3872, 3847, 3145, 2762]",1,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'The Matrix (1999)', 'American Beauty (1999)', 'Se7en (1995)', 'The Usual Suspects (1995)', 'Reservoir Dogs (1992)', 'The Sixth Sense (1999)', 'Fargo (1996)', 'Trainspotting (1996)', 'The Fugitive (1993)', 'Heat (1995)', 'The Truman Show (1998)', 'L.A. Confidential (1997)', 'The Big Lebowski (1998)', 'The Green Mile (1999)', 'The Talented Mr. Ripley (1999)']"
